label,tweet,sentiment
sadness,jatuh cinta hati bikin sakit hati jatuh cinta jiwa bikin sakit jiwa uda apa-apa biasa [not] berlebihan nggak baik,neg
fear,[username] aku dikasih tau katanya kalbis kayak praktikum nya kalo enggak salah sih luar negeri aku takut salah kalo mau coba tanya lain,neg
fear,entah jadi seram naik krl malam malam akibat cerita nyokap kalo adik iparnya pernah naik krl hantu kereta hantu dari st lenteng agung st tebet yah itu tahun krl ber ac kayanya,neg
happy,menyembuhkan sakit [not] mesti pakai obat kayak begini flu bersin demam order es krim tengah malam kalo anak kampus bilang sih bm terpenuhi,pos
happy,para raja sultan tergabung forum silaturrahmi kraton nusantara merasa bangga terharu mendapat undangan presiden [username] istana menurut presiden benar-benar memperhatikan budaya nusantara [url],pos
happy,sok tahu sangat deh wkwk haha [not] yang mapin aph coba orang wkwkwk,pos
fear,baca cerita [username] memang kacau niat baca biar tidur malah jadi parno enggak tidur,neg
fear,weh kamu memang penjahat apa di hati2in eh hana meminta nomer kamu kagak,neg
fear,tapi [not] far enggak aneh sih ka malah banyak yang support justru lebih ngeri netizen ig kayanya wkwk [not] dikunci sayang ka,neg
love,saya menyayanginya amat hati hati saya mau itu utuh enggak mau melihatnya terluka semoga kau merasakan apa saya rasa kau orang paling aku sayang ibu,pos
love,cuma dia gambarkan karakter anime dia bilang sifatnya mirip gua melihati matahari sore berdua belakang sekolah gua sekelepek kelepek dulu,pos
happy,yanga namanya pertemanan ada suka dukanya dan disinilah belajar berproses bersama grumpytard minoruliciouces [hashtag],pos
happy,hrsnya tuh orang malah berlomba2 enggak sih jadi ambisius dhdkdjdj gw selalu kagum sama orang-orang punya keinginan keras mencapai tujuan karena artinya yakin sama tujuannya dia enggak main-main sama mimpinya it si mesmerizing,pos
love,sebenernya gue sayang setiap kali berpapasan,pos
love,liat gini doang masa aq deg2an terus tibatiba bahagia gitu apagga ini yg dinamakan cinta [pos] cara i stole this from someone v,pos
sadness,26hari i menangis terus tiap hari mata tambah sipit sudah mau sebulan kematian jonghyun hati rasanya hampa banget i miss lu [not] much tt tt tt [url],neg
sadness,[username] hal biasa ignore block sebuah bentuk pembiaran kasus pelecehan seksual merasa langkah terbaik diam seakan diam pelaku enggak berbuat kayak ke orang such logic,neg
happy,selamat ultah boss [username] wartawan hebat sangat membanggakan saya kagumi wish you all the best pak ketua,pos
fear,aku dulu nemu ig nya pas lagi lihat camera seram deh itu enggak tau pakai softlens bagaimana matanya tuh jadi gede banget,neg
sadness,buka puasa makan mujigae porsi berat alias segambreng balik mujigae makan ayam geprek nasi barusan makan mie rebus woiii semenjak puasa porsi makanqu tidaq terkontrol baiq,neg
love,pacar baik pacar menasihati kamu enggak pernah ngebentak dengan lemah lembut kasih sayang tersenyum menatap mata kamu,pos
sadness,min [username] [username] mau bertanya dong jl a wahab syarani batu ampar balikpapan utara kok mati listrik padahal jadwal pemeliharaan besok lho,neg
fear,nah enggak mengerti tp bayangkan mungkin sulit melototi apbd gub lama gub baru rinci untung [not] gubernurnya baik lama maupun yang baru [url],neg
sadness,diluar sana nona nona sibuk menyeleksi calon pendamping hidupnya lo berharap sama enggak goblo kok ke dna sih yagimanayak,neg
fear,lihat vlive kemaren2 memegang hp jae terus hari jae memegang hp seram enggak kalo screennya locked terus bisa buka lock hp satu sama pakai fingerprint seram lah,neg
love,kalo kamuuuuuu kamu specialll cintanya enggak kalah kok sama lain karena sebenarnya aku kalian satu jadi cinta satu cinta semua [url],pos
love,setiap hubungan pastilah mempunyiai tujuan hubungan cinta sepasang kekasih pastilah satu tujuan masa depan menikah keseriusan cinta terbukti sampai pelaminan,pos
love,too much camera too look hahaha btw [hashtag] sayang tahun sangat mencabar n semoga sentiasa dirahmati allah swt selalu love lu,pos
happy,kak [username] belajar buat ujian apa istirahat ga niat muncul bilang terima kasih sketsa hari lucu atau apalah [not] pelit2 muncul kak haha kalau belajar semangat siapin cemilan [not] begadang dek,pos
fear,[username] ohh takut masalah soalnya takut didenda dikarenakan rasa ketidak tauan hahahaha satu untuk pph cabang tetap dilapor npwp cabang kan ppn dipusatkan benar kan pph nya tetap lapor npwp cab,neg
sadness,tau urang paling lemah kalo berhadapan sama sih nadia sayang banget akutu enggak nolak maunya bocah satu nad im gonna miss you [not] badly,neg
fear,[username] aku benaran menangis tadi pas pulang flo untung enggak sefakultas jadi tempat keluarnya beda terus aku pakai kacamata biar gakenal [neg] benaran takut,neg
love,gua berasa stalker habis mencari tau se pendiem mencari tau mantannya mencari tau latar belakangnya mengikuti dia sampai rumahnya kenalan sama nyokapnya membikin bekel belikan oreo belikan susu i serach and give all he cintad memang gua seagresif dulu,pos
sadness,penerimaan siswa sek neg favorit sistim zona banyak menuai kontra khususnya bang siswa pandai orang tuanya [not] mampu perband mampu amp,neg
happy,dikampung mana mengerti go pay teh udahlah beli amplop lebaran lucu lucu isiin duit baru paling benar,pos
fear,lagian yaallah kuliah ditempat biasa bayaran pernah nunggak terus jual mobil enggak tau deh buat apa mana rumahnya pindah2 jdkan gue takut,neg
happy,[username] iyeee bik sini joke receh enggak masalah malahan bikin stres hilang coba instagram aduh maha benar netijen segala komentarnya,pos
love,wanna one tetap disini tempat cinta dukungan [not] pernah terhenti dipenghujung tahun akan terus tetap selalu mencintai mendukung kalian,pos
fear,[username] amin punten pa issu miring terkait rencana pertemuan buka bareng kuwu kuwu rt rw kecamatan ciwaringin sore bertempat dirumah bos buah depan rs sumberwaras,neg
love,[username] cinta anugerah maha esa corak gubah dirikan impian kejari semoga bersama hingga akhir terima kasih cinta kita kan bersama terima kasih cinta buat selamanya,pos
sadness,beberapa kali mencoba ada melukai seseorang [not] terlibat terus mengulang lebih baik mungkin move on sendiri dulu [not] melibatkan orang karena akan menambah luka baru orang,neg
fear,[username] hihi kok nyeremin banget juur sih aku enggak percaya begituan jujur kalo sendiri gue ngrasa takut [hashtag] [hashtag],neg
love,[username] aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku cinta kamu aku,pos
happy,via menulis dude dude kan [not] pemain bola twitter receh ig receh kelen semua memang kembalian mini market recehhhhh,pos
fear,besok udah mulai kerja yaampun dag dig dug takut susah bangun udah mulai kerja jam pagi sampe bikin alarm kaya gini takut ga bisa bangun pffft [url],neg
love,[username] gue begitu semua orang orangtua makin hari makin tua gue enggak tau sadar apa enggak kalo gua sayang sama anjir payah banget gaktuh gue beda kalo kakak pacar kalo punya ekspresiinnya lebih gampang,pos
sadness,jangan sengaja menghilang hanya sekedar dicari satu yang perlu kamu ketahui yang hilang [not] selalu dicari juga diganti,neg
happy,[username] mulai benihbenih cinta pas mengomong pakai bahasa indonesia mulai itu jadi suka menunggu coba jadi ahgase pas never ever merasa telat banget sih enggak ngestan bobrok7 wkwkwk menonton variety shownya makin tau bobroknya mak,pos
fear,[username] saya mau tanya apa benar un tahun jenjang sma sederajat adakan ulang banyak berita di luar sana akan remidial un bulan juli mendatang mohon kejelasan nya terima kasih [username] [hashtag],neg
fear,eh pas seminggu menunggu pak tiki enggak sampe2 dong aku takut salah menulis alamat salah menulis nomer rt rw nyasar rumah orang sampe curiga tetangga sebelah katanya doi dikirimin hp enggak tau siapa aq parno hp hadiah aku,neg
happy,muda2han puasa kali membawa perubahan kita semua [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag] [hashtag],pos
sadness,kok tiba-tiba malam mrasa kangen aku berjalan memegang tangannya aku memeluknya mengatakan aku kangen aku menangis pundaknya mengatakan [not] tinggalkan aku god please tell him,neg
love,oh aqilah cinta hatiku oh [hashtag] i sayang i lovw you terbaik lah,pos
happy,hahaha memang benar sih kamu maksiat terus p,pos
love,jika berserah tuhan segala kekuatiran ketakutan akan diangkatnya hidup menjadi lebih nyaman tenteram penyertaan allah selalu baru kita percaya mengasihinya,pos
happy,[username] [username] alhamdulillah coba password daftar seminggu lalu bisa tanggal antriannya terimakasih,pos
love,[1] selamat datang tanggal pertama enggak kerasa ketemu tangga oppa berasa baru menembak yerim kemarin banyak laluin yangvm akhirnya membuat kita semakin dekat tertunya bertambah sayang,pos
fear,banyak kendala itu masuk semester baru keluar uang bukannya nethink gue yakin kalo nantinya gue skripsi terus banyak hambatan gue bakal pertanyaan2 kayak yang bikin ngedown takut banget gue bakal melakukan yang sekarang enggak pengin terjadi,neg
love,aku tau berdoa bisa kapanpun dimanapun dasarnya aku kangen terus jadi aku mau usahain tiap minggu ketemu papalove you [not] much daddy sayang papaa bersyukur pas papa hidup papa sama aku selalu sayang2an mengomong sayang cinta kita [not] lewat medsos doang [url],pos
love,mengira elus dada kak elus perut [neg] adik [not] butuh balon kak adik cuma butuh cinta kasih sayang kakak,pos
sadness,beliau bilang jadwal uas terakhir keluar tanggal mei cukup lama kami berdua memiliki waktu protes tapi namanya mahasiswa tua jangankan lihat jadwal uas kekampus boro-boro tiap hari [pos] kami diam sebelumnya saya singgung mengenai jadwal ujian final beliau,neg
happy,beliau menimbang2 beberapa sempat membuka traveloka cek harga tiket mahal banget kan paakkk lalu akhirnya beliau tanya besok uas jam berapa beliau memberi harapan,pos
fear,ah jadi emo anjir enggak berasa mau jadi mahasiswa masih cemas takut bayangkan depannya kayak bagaimana lingkungan benar-benar baru orang-orang berbagai daerah semoga gue ngejalaninnya,neg
love,ibuqu demen banget teriak becanda ngelawaq mulu demen india kalo melihat berantakan dikit deh ngomul wkwk aku sayang banget dong kalo nyuruh teh meni enggak satu2 kalo marah seram gampang baeknya semoga sehat sehat selalu,pos
sadness,sudah berapa kali ku katakan padamu aku [not] paksa suruh melupakanmu aku nyerah aku pasrah aku takkan mampu melupakan sayang,neg
love,kamu tau aku sayang sama kamu dan rasa sayang aku kamu makin besar mungkin rasa sayang besar nantinya menyakiti satu sama tapi saat aku benar benar sayang sama kamu sungguh [username] hehehehe,pos
happy,[username] yang ramadhan bulannya milad al quran kita [not] tahu kapan tanggal mulai diturunkannya wahyu allah swt memlalui malaikat nya nabi muhammad saw,pos
happy,yakin semua amalkan kita berikan sama orang sedekah ada gantinya bismillah ikhlas semua disimpan terlalu lama [not] baik sedikit hartamu orang membutuhkan karena hidup [not] melulu harta,pos
love,gua sayang lu gua sadar gua mau saling jadi obat buat satu sama gua mau bahagiain lu juga sama lu mau bahagiain gua rel terima kasih mau mengasih gua kesempatan,pos
love,jangan kayak lagi oke sesusah apapun pokoknya bisa tahan diri buat enggak menyakiti diri sendiri gimanapun caranya coba lampiasin gambar menulis pokoknya usahain [not] menyakiti diri sendiri banyak sayang sama lo enggak mau lo kena,pos
happy,baru tahu kalau edisi [username] enggak cuman upload full youtube versi pecahannya sudah cut per film lumayan nih buat menghemat waktu kuota juga karena durasinya paling lama menit,pos
happy,eung aku sih termasuk zonkies n receh ppl aku punya ratusan meme neomu unfaedah bikin orang smiley hehe aku orngnya spammer bawel sayang able aku cute bisa enggak kok seriously aku enggak bohong hati,pos
happy,apa tanggapan kalian wanita bercadar kagum era jaman now gue mau pakai gamis susah banget lah bisa bercadar begitu dilingkungan enggak jarang enggak mendukung nganggepnya teroris,pos
fear,[username] itu menurutmu menurutku menyeramkan kamu kalo terjadi apa apa disini ulah monster gerutunya kesal ariel [not] mau melihat sekitarnya hanya menunduk melihat jalan bebatuan ada depannya takut un,neg
sadness,atau bahkan enggak tau keberadaan makanan modern itu melihatnya terbayang berapa hari kerja membayarnya memakannya sayaaaaang aku pengin kayak tapi indak aku sudah terkena sindrom kekinian,neg
love,[c48] sayang banget sama nya goeun hatinya baik banget tetap ikhlas ajarkan yuri padahal juga pengin banget jadi main vocal you win my heart goeun,pos
sadness,waaaaa pengin tapi enggak enggak pakai sekarang mah starbucks jakarta barat dki jakarta,neg
fear,sampe tadi tuh cerita teman ikut kajian ibadah tapi kajiannya menyimpang katanya didalem kajian bawa-bawa ganti presiden pokoknya intinya kontra sama pemerintahan ah pokoknya gitudeh soalnya rada sensitif nih kalo bahas beginian,neg
fear,rlt apa perlu pacaran settingan biar enggak digangguin mantan terus asli ngeri aku masih upload foto berdua dp enggak ganti dong aku kudu bagaimana,neg
happy,[username] harus pak jokowi mimpin beliau sederhana asli bantu masyarakat ribuan sertifikat di [url] mafia tanah berani ambil tanah hak rakyat sudah ada sertifikat tetap mendukung jokowi,pos
sadness,[username] iya aku enggak kayak ke orang jadi aku gakmau dibegitukan kalo mau makanan kayak punyaku aku mending belikan yang sama asal [not] ambil punyaku,neg
fear,selain pocong aku seram dengan hantu merangkak mengesot nih selalu bayang tgh naik tangga tetiba natang nih kejar setan betul [url],neg
love,kenapa gua cinta banget sama bang wawan sebagai abang gua ya karna dia salah gaulnya rata sama kaya gua banyak kesamaan juga hehe,pos
love,bahkan tiap kali lihat mino ketawa senyum disini jadi ikutan senyum tau semangat song mino we will always be with you,pos
sadness,[username] nokia c3 termasuk barang mewah kala tiap yang memakai c3 langsung segan apalagi bb ngaoahahaha dulu beli pas harga berapa seumur umur aku enggak pernah memakai bb soalnya huuhu,neg
sadness,liburan jakarta habis harus balik jepang lalu manyun aku bisa re schedule tiket nih masih enggak mau balik reschedule tuh bayar ya enggak apa-apa masih kangen rumah kangen mama papa abang kamu sayang uangnya bisa ditabung dia mengambek,neg
fear,[username] oo beda kali gue malah disuruh soalnya mensnya keluar ngegumpal terus jadi takut jadi kista pas minum pil kb jadi lancar jaya,neg
fear,untuk kesekian kalinya getaran terasa walopun tempat [not] terdampak gempa tetapi getaran2 iru cukup membuat panik semua masyarakat harus tidur luar n tidur lapangan,neg
love,semoga sehat selalu yang terpenting selalu sayang cinta sama [username] walaupun gue followers baru kita saling kenal kita keluarga we are family i love you,pos
